Date,ACES,ADIV,AMOM,AQWA,BMED,BTEC,CGW,CHIH,CLMA,CNRG,CTEX,DTOX,ERTH,ESMV,EUSC,EWJE,EWRE,FEDM,FRNW,FXH,GBLD,GXTG,HTEC,ICLN,IDHD,IDLV,IEIH,IHI,IMFL,JHMH,JPIN,KGRN,LVHI,MID,MXDU,NULG,PBE,PINK,PSCC,PTH,PUI,QCLN,RHS,RNRG,RODM,RYH,SDG,SHFT,SOLR,SPMV,STNC,TAN,UTRN,WNDY,WOOD,XBI,XHE,XLV
2019-11-01,31.60254669189453,,20.350631713867188,,,37.157535552978516,38.06189727783203,16.844181060791016,,38.621089935302734,,,41.08216857910156,,30.24880599975586,34.24282455444336,29.096132278442383,,,83.02999877929688,,,26.397113800048828,10.741512298583984,24.96514320373535,32.07074737548828,25.429651260375977,43.002262115478516,,35.114532470703125,50.82717514038086,16.520030975341797,24.306110382080078,,29.3209171295166,37.26781463623047,55.300960540771484,,72.2436294555664,90.0999984741211,31.635133743286133,22.76096534729004,136.38674926757812,13.226141929626465,26.6353816986084,214.13658142089844,60.512481689453125,,,29.685354232788086,,27.880233764648438,19.566659927368164,,63.11044692993164,93.42631530761719,85.31623840332031,95.05516815185547
2019-12-01,32.9595947265625,,19.728275299072266,,,38.03791809082031,39.30418395996094,17.534435272216797,,44.59621047973633,,,43.0294303894043,,30.718904495239258,33.73115539550781,29.01302146911621,,,84.19999694824219,,26.766515731811523,26.482070922851562,11.463464736938477,24.87338638305664,31.50745964050293,25.734333038330078,43.73694610595703,,35.75377655029297,52.16112518310547,17.380712509155273,23.65062713623047,,29.553096771240234,37.94540786743164,55.81060028076172,,76.69991302490234,95.69999694824219,32.32265090942383,24.695743560791016,139.63975524902344,14.164478302001953,26.947336196899414,218.7491912841797,63.277549743652344,,,30.05917739868164,,30.679214477539062,19.079612731933594,,65.1927261352539,94.88282012939453,85.63619232177734,97.31952667236328
2020-01-01,35.68907928466797,,21.17524528503418,,,37.43586730957031,40.46050262451172,17.518489837646484,,44.85783004760742,,,42.76375961303711,,30.093257904052734,33.173118591308594,29.488086700439453,,,82.72000122070312,,26.900867462158203,26.639986038208008,11.910263061523438,25.252668380737305,32.41437530517578,25.4971923828125,43.85631561279297,,35.28443908691406,51.18962860107422,17.72330665588379,24.38734245300293,,30.497644424438477,39.6297607421875,53.991886138916016,,70.14608764648438,90.91999816894531,34.58110809326172,26.196346282958984,139.55657958984375,14.689297676086426,26.66658592224121,215.20828247070312,64.51840209960938,,,30.8262996673584,,32.11919021606445,18.596542358398438,,60.87336349487305,88.90713500976562,85.28923797607422,95.73210906982422
2020-02-01,36.43123245239258,,19.631023406982422,,,36.381778717041016,37.434688568115234,18.64375114440918,,46.331119537353516,,,40.667415618896484,,28.14119529724121,29.899242401123047,27.23316192626953,,,79.2300033569336,,25.552440643310547,25.45461082458496,12.342649459838867,23.068777084350586,30.19890022277832,24.691654205322266,40.02924728393555,,32.96131896972656,46.99300003051758,19.177017211914062,22.813522338867188,,27.78343963623047,37.33399200439453,50.07465362548828,,63.92056655883789,91.05000305175781,30.590251922607422,26.027463912963867,127.06027221679688,13.72715950012207,24.401039123535156,202.24058532714844,62.14891815185547,,,28.11598014831543,,36.43505096435547,16.662912368774414,,55.980098724365234,88.96697998046875,79.96990966796875,89.42658996582031
2020-03-01,28.146953582763672,,18.357284545898438,,,31.036334991455078,32.1589241027832,16.858924865722656,,35.707923889160156,,,32.47182083129883,,21.537395477294922,28.18398666381836,21.334796905517578,,,73.97000122070312,,21.629745483398438,23.48964500427246,9.384737968444824,18.893606185913086,24.997772216796875,23.809036254882812,37.350799560546875,,31.45153045654297,39.88179016113281,16.543413162231445,18.977619171142578,,24.354970932006836,32.631370544433594,46.45720672607422,,61.0546989440918,85.26000213623047,27.32931137084961,19.9179630279541,118.97952270507812,11.754518508911133,20.464191436767578,187.12643432617188,55.88833236694336,,,24.609296798706055,,25.205821990966797,15.491015434265137,,46.90514373779297,77.25503540039062,71.66095733642578,85.53511047363281
2020-04-01,33.22796630859375,,20.69769287109375,,,37.88987350463867,34.58344650268555,19.129430770874023,,42.01471710205078,,,37.08317947387695,,24.071746826171875,29.43319320678711,24.440500259399414,,,84.37000274658203,,25.527923583984375,27.52452278137207,10.573799133300781,20.028898239135742,25.742773056030273,26.850828170776367,42.67228698730469,,35.72395324707031,42.995269775390625,18.076778411865234,19.657901763916016,,28.219772338867188,37.50061798095703,53.25,,65.83860778808594,98.62000274658203,28.8531494140625,24.382089614868164,129.6240234375,12.571857452392578,21.77337646484375,212.59490966796875,60.7050666809082,,,27.845184326171875,,30.091136932373047,19.204463958740234,,51.291534423828125,93.16692352294922,83.45947265625,96.76922607421875
2020-05-01,35.653892517089844,,22.734716415405273,,,41.18635940551758,36.03816604614258,20.038833618164062,,44.99900436401367,,,40.94799041748047,,25.13875961303711,31.769207000732422,24.14841079711914,,,91.55000305175781,,28.537612915039062,29.797327041625977,11.713724136352539,20.72699546813965,26.540029525756836,28.21036148071289,44.50894546508789,,37.53415298461914,45.13346481323242,17.838808059692383,20.02159309387207,,29.533632278442383,41.37009811401367,58.040000915527344,,70.72201538085938,114.0999984741211,29.78789520263672,26.79241180419922,132.1820068359375,13.099482536315918,22.553321838378906,224.57699584960938,63.058013916015625,,,28.744287490844727,,33.72764587402344,19.849008560180664,,52.66593933105469,103.31263732910156,88.01889038085938,99.95185089111328
2020-06-01,38.57407760620117,,23.966720581054688,,,44.06832504272461,36.25152587890625,23.484569549560547,,48.40401077270508,,,42.52159118652344,,25.19511604309082,31.31661033630371,24.753528594970703,,,90.19999694824219,,30.626447677612305,30.763818740844727,12.30334186553955,20.72333335876465,26.511215209960938,28.267011642456055,43.88899230957031,,36.32477569580078,45.7351188659668,21.317752838134766,20.35030174255371,,29.799901962280273,42.47169876098633,58.27000045776367,,71.23554229736328,122.25,27.92793846130371,29.591171264648438,131.35842895507812,13.406596183776855,22.85972785949707,220.24598693847656,66.26463317871094,,,28.67646598815918,,36.06540298461914,19.849008560180664,,54.059837341308594,111.68260192871094,89.38871765136719,97.09912872314453
2020-07-01,44.71770477294922,,26.88019371032715,,,43.96962356567383,38.59846496582031,24.86865997314453,,56.02421569824219,,,46.02989196777344,,25.379179000854492,30.59874153137207,25.374929428100586,,,95.16000366210938,,33.13599395751953,33.715267181396484,14.213167190551758,21.245845794677734,26.635074615478516,28.32990074157715,48.61280059814453,,38.86871337890625,47.10832595825195,26.089107513427734,20.082778930664062,,31.717241287231445,45.19792175292969,59.0,,72.96818542480469,135.94000244140625,30.058046340942383,34.8353271484375,138.9747314453125,14.408459663391113,23.66805076599121,236.68540954589844,71.62285614013672,,,30.134260177612305,,44.96686553955078,20.51552391052246,,58.73204040527344,109.08589935302734,95.24798583984375,102.830810546875
2020-08-01,53.099185943603516,,29.89238739013672,,,44.34467315673828,39.674957275390625,24.836681365966797,,66.94593811035156,,,50.611228942871094,,26.66874122619629,33.266868591308594,25.843843460083008,,,94.58999633789062,,35.59846496582031,34.431888580322266,16.917617797851562,21.98947525024414,27.814987182617188,28.869243621826172,50.41100311279297,,39.604042053222656,49.38716506958008,28.076507568359375,20.851253509521484,42.821998596191406,32.796897888183594,49.044254302978516,58.66999816894531,,76.50314331054688,130.39999389648438,29.298173904418945,43.24214172363281,144.7978057861328,14.442340850830078,24.857589721679688,239.94195556640625,80.21327209472656,,,31.58014488220215,,56.73557662963867,22.16350555419922,,64.76946258544922,111.56034851074219,96.75778198242188,105.49099731445312
